ID,Year,Location,Topic,Data Type,Data Value,Category
127139,2012,Alabama,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.2,"White, non-Hispanic"
127131,2012,Alaska,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.6,"White, non-Hispanic"
127155,2012,Arizona,No tooth loss among adults aged 18-64 years,Crude Prevalence,63.2,"White, non-Hispanic"
127147,2012,Arkansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.9,"White, non-Hispanic"
127163,2012,California,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.6,"White, non-Hispanic"
127171,2012,Colorado,No tooth loss among adults aged 18-64 years,Crude Prevalence,70.6,"White, non-Hispanic"
127179,2012,Connecticut,No tooth loss among adults aged 18-64 years,Crude Prevalence,68.6,"White, non-Hispanic"
127195,2012,Delaware,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.2,"White, non-Hispanic"
127187,2012,District of Columbia,No tooth loss among adults aged 18-64 years,Crude Prevalence,85,"White, non-Hispanic"
127203,2012,Florida,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.7,"White, non-Hispanic"
127211,2012,Georgia,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.1,"White, non-Hispanic"
127219,2012,Guam,No tooth loss among adults aged 18-64 years,Crude Prevalence,76.9,"White, non-Hispanic"
127227,2012,Hawaii,No tooth loss among adults aged 18-64 years,Crude Prevalence,69.2,"White, non-Hispanic"
127243,2012,Idaho,No tooth loss among adults aged 18-64 years,Crude Prevalence,65.3,"White, non-Hispanic"
127251,2012,Illinois,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.8,"White, non-Hispanic"
127259,2012,Indiana,No tooth loss among adults aged 18-64 years,Crude Prevalence,58.3,"White, non-Hispanic"
127235,2012,Iowa,No tooth loss among adults aged 18-64 years,Crude Prevalence,67.5,"White, non-Hispanic"
127267,2012,Kansas,No tooth loss among adults aged 18-64 years,Crude Prevalence,64.8,"White, non-Hispanic"
127275,2012,Kentucky,No tooth loss among adults aged 18-64 years,Crude Prevalence,54.2,"White, non-Hispanic"
127283,2012,Louisiana,No tooth loss among adults aged 18-64 years,Crude Prevalence,57.8,"White, non-Hispanic"
127307,2012,Maine,No tooth loss among adults aged 18-64 years,Crude Prevalence,56.6,"White, non-Hispanic"
