ID,Year,Location,Topic,Data Type,Data Value,Category
124627,2012,Alabama,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,21.2,White
124619,2012,Alaska,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,13.9,White
124643,2012,Arizona,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,12.9,White
124635,2012,Arkansas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,21.7,White
124651,2012,California,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,8.4,White
124659,2012,Colorado,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,11.6,White
124667,2012,Connecticut,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,11.9,White
124683,2012,Delaware,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,15.5,White
124675,2012,District of Columbia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,White
124691,2012,Florida,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,13.3,White
124699,2012,Georgia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,16,White
124707,2012,Guam,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,White
124715,2012,Hawaii,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,4.9,White
124732,2012,Idaho,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,15.6,White
124740,2012,Illinois,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,15.3,White
124748,2012,Indiana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,19.1,White
124723,2012,Iowa,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,16.9,White
124756,2012,Kansas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,18.6,White
124764,2012,Kentucky,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,24.2,White
124772,2012,Louisiana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,26.2,White
125237,2012,Maine,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,22.2,White
125229,2012,Maryland,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,14.6,White
125221,2012,Massachusetts,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,14.3,White
125245,2012,Michigan,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,13.4,White
125253,2012,Minnesota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,11.8,White
125269,2012,Mississippi,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,21.7,White
125261,2012,Missouri,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,24.8,White
125277,2012,Montana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,17.8,White
125301,2012,Nebraska,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,13.3,White
125016,2012,Nevada,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,16.4,White
125309,2012,New Hampshire,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,12.9,White
125317,2012,New Jersey,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,12.5,White
125008,2012,New Mexico,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,14.1,White
125024,2012,New York,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,14.7,White
125285,2012,North Carolina,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,20.2,White
125293,2012,North Dakota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,16.2,White
125032,2012,Ohio,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,19.1,White
125040,2012,Oklahoma,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,20.4,White
125049,2012,Oregon,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,16.1,White
125057,2012,Pennsylvania,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,16.9,White
125065,2012,Puerto Rico,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,White
125073,2012,Rhode Island,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,12.4,White
125081,2012,South Carolina,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,15.7,White
125089,2012,South Dakota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,19.2,White
125097,2012,Tennessee,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,24.6,White
125105,2012,Texas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,13,White
125537,2012,Utah,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,13,White
125560,2012,Vermont,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,17.7,White
125552,2012,Virgin Islands,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,White
125545,2012,Virginia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,14.3,White
125568,2012,Washington,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,11.1,White
125584,2012,West Virginia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,34.2,White
125576,2012,Wisconsin,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,13.2,White
125592,2012,Wyoming,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,17.2,White
