ID,Year,Location,Topic,Data Type,Data Value,Category
166737,2012,Alabama,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,,Other
166729,2012,Alaska,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,29.9,Other
166753,2012,Arizona,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,37.1,Other
166745,2012,Arkansas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166761,2012,California,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166769,2012,Colorado,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166777,2012,Connecticut,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166793,2012,Delaware,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166785,2012,District of Columbia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167491,2012,Florida,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167499,2012,Georgia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167515,2012,Hawaii,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,7.3,Other
167531,2012,Idaho,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167539,2012,Illinois,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167547,2012,Indiana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167523,2012,Iowa,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167555,2012,Kansas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167563,2012,Kentucky,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167571,2012,Louisiana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166801,2012,Maine,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167587,2012,Maryland,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167579,2012,Massachusetts,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,20.5,Other
166809,2012,Michigan,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166817,2012,Minnesota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166833,2012,Mississippi,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166825,2012,Missouri,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166841,2012,Montana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,30.6,Other
166865,2012,Nebraska,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166897,2012,Nevada,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166873,2012,New Hampshire,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166881,2012,New Jersey,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166889,2012,New Mexico,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,15.5,Other
167169,2012,New York,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166849,2012,North Carolina,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,20.4,Other
166857,2012,North Dakota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167177,2012,Ohio,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167185,2012,Oklahoma,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,24.7,Other
167193,2012,Oregon,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167201,2012,Pennsylvania,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167209,2012,Puerto Rico,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167217,2012,Rhode Island,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167225,2012,South Carolina,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167233,2012,South Dakota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,22,Other
167241,2012,Tennessee,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167249,2012,Texas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167260,2012,Utah,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166913,2012,Vermont,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166905,2012,Virgin Islands,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
167268,2012,Virginia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,17.1,Other
166921,2012,Washington,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166937,2012,West Virginia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166929,2012,Wisconsin,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
166945,2012,Wyoming,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328531,2014,Alabama,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328523,2014,Alaska,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328547,2014,Arizona,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328539,2014,Arkansas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328555,2014,California,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328563,2014,Colorado,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328571,2014,Connecticut,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328587,2014,Delaware,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328579,2014,District of Columbia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328595,2014,Florida,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328603,2014,Georgia,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328611,2014,Guam,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,9.6,Other
328619,2014,Hawaii,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,5.9,Other
328115,2014,Idaho,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328123,2014,Illinois,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328131,2014,Indiana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328107,2014,Iowa,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328139,2014,Kansas,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328147,2014,Kentucky,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328155,2014,Louisiana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328179,2014,Maine,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328171,2014,Maryland,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328163,2014,Massachusetts,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328187,2014,Michigan,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328195,2014,Minnesota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328629,2014,Mississippi,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328203,2014,Missouri,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328637,2014,Montana,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,36.8,Other
328661,2014,Nebraska,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328693,2014,Nevada,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328669,2014,New Hampshire,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328677,2014,New Jersey,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328685,2014,New Mexico,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,13.7,Other
328701,2014,New York,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328645,2014,North Carolina,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328653,2014,North Dakota,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328709,2014,Ohio,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328717,2014,Oklahoma,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328725,2014,Oregon,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
328212,2014,Pennsylvania,All teeth lost among adults aged >= 65 years,Age-adjusted Prevalence,0,Other
