ID,Year,Location,Topic,Data Type,Data Value,Category
125214,2012,United States,All teeth lost among adults aged >= 65 years,Crude Prevalence,15.7,Male
125604,2012,Alabama,All teeth lost among adults aged >= 65 years,Crude Prevalence,23.3,Male
125596,2012,Alaska,All teeth lost among adults aged >= 65 years,Crude Prevalence,13,Male
125620,2012,Arizona,All teeth lost among adults aged >= 65 years,Crude Prevalence,10.5,Male
125612,2012,Arkansas,All teeth lost among adults aged >= 65 years,Crude Prevalence,24.3,Male
125628,2012,California,All teeth lost among adults aged >= 65 years,Crude Prevalence,8.4,Male
125637,2012,Colorado,All teeth lost among adults aged >= 65 years,Crude Prevalence,13.2,Male
125645,2012,Connecticut,All teeth lost among adults aged >= 65 years,Crude Prevalence,13.4,Male
125660,2012,Delaware,All teeth lost among adults aged >= 65 years,Crude Prevalence,17.3,Male
124729,2012,District of Columbia,All teeth lost among adults aged >= 65 years,Crude Prevalence,13.3,Male
125668,2012,Florida,All teeth lost among adults aged >= 65 years,Crude Prevalence,16.7,Male
125675,2012,Georgia,All teeth lost among adults aged >= 65 years,Crude Prevalence,17.8,Male
125691,2012,Hawaii,All teeth lost among adults aged >= 65 years,Crude Prevalence,6,Male
125706,2012,Idaho,All teeth lost among adults aged >= 65 years,Crude Prevalence,18,Male
125714,2012,Illinois,All teeth lost among adults aged >= 65 years,Crude Prevalence,14.5,Male
125722,2012,Indiana,All teeth lost among adults aged >= 65 years,Crude Prevalence,20.8,Male
125698,2012,Iowa,All teeth lost among adults aged >= 65 years,Crude Prevalence,18.2,Male
125730,2012,Kansas,All teeth lost among adults aged >= 65 years,Crude Prevalence,18.1,Male
125739,2012,Kentucky,All teeth lost among adults aged >= 65 years,Crude Prevalence,24.1,Male
125322,2012,Louisiana,All teeth lost among adults aged >= 65 years,Crude Prevalence,28,Male
125344,2012,Maine,All teeth lost among adults aged >= 65 years,Crude Prevalence,20.9,Male
125336,2012,Maryland,All teeth lost among adults aged >= 65 years,Crude Prevalence,12.3,Male
125330,2012,Massachusetts,All teeth lost among adults aged >= 65 years,Crude Prevalence,15.4,Male
125352,2012,Michigan,All teeth lost among adults aged >= 65 years,Crude Prevalence,12.7,Male
125360,2012,Minnesota,All teeth lost among adults aged >= 65 years,Crude Prevalence,11.6,Male
125376,2012,Mississippi,All teeth lost among adults aged >= 65 years,Crude Prevalence,27.5,Male
125368,2012,Missouri,All teeth lost among adults aged >= 65 years,Crude Prevalence,24.7,Male
125385,2012,Montana,All teeth lost among adults aged >= 65 years,Crude Prevalence,16.1,Male
125408,2012,Nebraska,All teeth lost among adults aged >= 65 years,Crude Prevalence,12,Male
125121,2012,Nevada,All teeth lost among adults aged >= 65 years,Crude Prevalence,14,Male
125416,2012,New Hampshire,All teeth lost among adults aged >= 65 years,Crude Prevalence,12,Male
125423,2012,New Jersey,All teeth lost among adults aged >= 65 years,Crude Prevalence,13.3,Male
125113,2012,New Mexico,All teeth lost among adults aged >= 65 years,Crude Prevalence,15.4,Male
125129,2012,New York,All teeth lost among adults aged >= 65 years,Crude Prevalence,13.7,Male
125393,2012,North Carolina,All teeth lost among adults aged >= 65 years,Crude Prevalence,23,Male
125400,2012,North Dakota,All teeth lost among adults aged >= 65 years,Crude Prevalence,13.6,Male
125137,2012,Ohio,All teeth lost among adults aged >= 65 years,Crude Prevalence,20,Male
125145,2012,Oklahoma,All teeth lost among adults aged >= 65 years,Crude Prevalence,21.8,Male
125153,2012,Oregon,All teeth lost among adults aged >= 65 years,Crude Prevalence,16,Male
125161,2012,Pennsylvania,All teeth lost among adults aged >= 65 years,Crude Prevalence,17.3,Male
125169,2012,Puerto Rico,All teeth lost among adults aged >= 65 years,Crude Prevalence,18.6,Male
125177,2012,Rhode Island,All teeth lost among adults aged >= 65 years,Crude Prevalence,12,Male
125185,2012,South Carolina,All teeth lost among adults aged >= 65 years,Crude Prevalence,21.3,Male
125193,2012,South Dakota,All teeth lost among adults aged >= 65 years,Crude Prevalence,19.5,Male
125201,2012,Tennessee,All teeth lost among adults aged >= 65 years,Crude Prevalence,24.3,Male
95821,2012,Texas,All teeth lost among adults aged >= 65 years,Crude Prevalence,14.9,Male
125746,2012,Utah,All teeth lost among adults aged >= 65 years,Crude Prevalence,11.6,Male
125769,2012,Vermont,All teeth lost among adults aged >= 65 years,Crude Prevalence,15,Male
125761,2012,Virgin Islands,All teeth lost among adults aged >= 65 years,Crude Prevalence,0,Male
125754,2012,Virginia,All teeth lost among adults aged >= 65 years,Crude Prevalence,15.7,Male
125777,2012,Washington,All teeth lost among adults aged >= 65 years,Crude Prevalence,9.1,Male
125793,2012,West Virginia,All teeth lost among adults aged >= 65 years,Crude Prevalence,32.6,Male
125785,2012,Wisconsin,All teeth lost among adults aged >= 65 years,Crude Prevalence,15.7,Male
125800,2012,Wyoming,All teeth lost among adults aged >= 65 years,Crude Prevalence,15.5,Male
