"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","DisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"342933","2013","2013","2013","US","United States","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","20.4","","","","","","","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","1","","","",""
"342896","2013","2013","2013","AL","Alabama","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","13.0","","","","","32.84057112200048","-86.63186076199969","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","2","","","",""
"342895","2013","2013","2013","AK","Alaska","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","28.3","","","","","64.84507995700051","-147.72205903599973","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","3","","","",""
"342898","2013","2013","2013","AZ","Arizona","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","12.7","","","","","34.865970280000454","-111.76381127699972","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","4","","","",""
"342897","2013","2013","2013","AR","Arkansas","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","16.1","","","","","34.74865012400045","-92.27449074299966","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","5","","","",""
"342899","2013","2013","2013","CA","California","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","18.5","","","","","37.63864012300047","-120.99999953799971","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","6","","","",""
"342900","2013","2013","2013","CO","Colorado","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","19.9","","","","","38.843840757000464","-106.13361092099967","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","7","","","",""
"342901","2013","2013","2013","CT","Connecticut","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","25.5","","","","","41.56266102000046","-72.64984095199964","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","8","","","",""
"341016","2013","2013","2013","DE","Delaware","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","16.7","","","","","39.008830667000495","-75.57774116799965","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","9","","","",""
"342048","2013","2013","2013","DC","District of Columbia","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","18.3","","","","","38.907192","-77.036871","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","10","","","",""
"341058","2013","2013","2013","FL","Florida","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","19.7","","","","","28.932040377000476","-81.92896053899966","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","11","","","",""
"341123","2013","2013","2013","GA","Georgia","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","9.9","","","","","32.83968109300048","-83.62758034599966","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","12","","","",""
"341145","2013","2013","2013","GU","Guam","HRSA, UDS","","Oral Health","Oral Health Services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","0.0","","","","","13.444304","144.793731","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","13","","","",""
"341167","2013","2013","2013","HI","Hawaii","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","27.3","","","","","21.304850435000446","-157.85774940299973","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","14","","","",""
