"ID","YearStart","YearEnd","Description","LocationAbbr","LocationDesc","DataSource","Class","Topic","Question","Response","Data_Value_Unit","DataValueTypeId","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","GeoLocation_Lat","GeoLocation_Long","ClassId","TopicId","QuestionId","ResponseId","StratficationCategory1","StratificationCategoryId1","Stratification1","StratificationId1","StratificationCategory2","StratificationCategoryId2","Stratification2","StratificationId2","StratificationCategory3","StratificationCategoryId3","Stratification3","StratificationId3","DisplayOrder","FootnoteSymbol","FootnoteText","URL","FootnoteHeading"
"207105","2015","2015","2015","US","United States","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","21.4","","","","","","","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","1","","","",""
"207762","2015","2015","2015","AL","Alabama","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","13.7","","","","","32.84057112200048","-86.63186076199969","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","2","","","",""
"207761","2015","2015","2015","AK","Alaska","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","27.6","","","","","64.84507995700051","-147.72205903599973","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","3","","","",""
"207764","2015","2015","2015","AZ","Arizona","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","14.3","","","","","34.865970280000454","-111.76381127699972","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","4","","","",""
"207763","2015","2015","2015","AR","Arkansas","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","14.7","","","","","34.74865012400045","-92.27449074299966","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","5","","","",""
"207765","2015","2015","2015","CA","California","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","21.1","","","","","37.63864012300047","-120.99999953799971","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","6","","","",""
"207766","2015","2015","2015","CO","Colorado","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","21.0","","","","","38.843840757000464","-106.13361092099967","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","7","","","",""
"207767","2015","2015","2015","CT","Connecticut","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","27.9","","","","","41.56266102000046","-72.64984095199964","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","8","","","",""
"207769","2015","2015","2015","DE","Delaware","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","18.9","","","","","39.008830667000495","-75.57774116799965","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","9","","","",""
"207768","2015","2015","2015","DC","District of Columbia","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","19.6","","","","","38.907192","-77.036871","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","10","","","",""
"207770","2015","2015","2015","FL","Florida","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","22.1","","","","","28.932040377000476","-81.92896053899966","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","11","","","",""
"207771","2015","2015","2015","GA","Georgia","HRSA, UDS","","Oral Health","Oral health services at Federally Qualified Health Centers","","%","CrdPrev","Crude Prevalence","10.5","","","","","32.83968109300048","-83.62758034599966","","ORH","ORH3_0","","Overall","OVERALL","Overall","OVR","","","","","","","","","12","","","",""
