ID,Year ,Location ,Topic,Data Type,Data Value,Category
327856,2014,Alabama,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,56.7,Other
327848,2014,Alaska,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,58,Other
327388,2014,Arizona,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,58.4,Other
327864,2014,Arkansas,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,41.2,Other
327396,2014,California,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,71,Other
327404,2014,Colorado,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,67.2,Other
327412,2014,Connecticut,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,70.8,Other
327428,2014,Delaware,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,64.7,Other
327420,2014,District of Columbia,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,74.2,Other
327436,2014,Florida,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,63.7,Other
327444,2014,Georgia,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,63.4,Other
327452,2014,Guam,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,49.5,Other
327460,2014,Hawaii,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,76,Other
327476,2014,Idaho,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,58.6,Other
327484,2014,Illinois,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,62.6,Other
327492,2014,Indiana,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,57.2,Other
327468,2014,Iowa,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,56.2,Other
327500,2014,Kansas,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,62.3,Other
327874,2014,Kentucky,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,53.9,Other
327882,2014,Louisiana,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,60,Other
327906,2014,Maine,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,51.9,Other
327898,2014,Maryland,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,70.1,Other
327890,2014,Massachusetts,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,73.7,Other
327914,2014,Michigan,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,69.3,Other
327922,2014,Minnesota,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,63.9,Other
327938,2014,Mississippi,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,57.7,Other
327930,2014,Missouri,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,59.6,Other
327946,2014,Montana,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,56.2,Other
327970,2014,Nebraska,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,57.2,Other
327523,2014,Nevada,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,68.9,Other
327978,2014,New Hampshire,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,68.5,Other
327507,2014,New Jersey,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,65,Other
327515,2014,New Mexico,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,62.7,Other
327531,2014,New York,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,60.5,Other
327954,2014,North Carolina,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,63.8,Other
327962,2014,North Dakota,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,48.6,Other
327539,2014,Ohio,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,58.7,Other
327547,2014,Oklahoma,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,55.5,Other
327555,2014,Oregon,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,64,Other
327563,2014,Pennsylvania,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,68.3,Other
327571,2014,Puerto Rico,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,0,Other
327579,2014,Rhode Island,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,60.3,Other
327587,2014,South Carolina,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,58.8,Other
327595,2014,South Dakota,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,64.5,Other
327603,2014,Tennessee,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,61.5,Other
327985,2014,Texas,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,62.8,Other
327996,2014,Utah,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,62.9,Other
328012,2014,Vermont,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,57.6,Other
328004,2014,Virginia,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,65.3,Other
328020,2014,Washington,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,62.3,Other
328036,2014,West Virginia,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,41.7,Other
328028,2014,Wisconsin,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,62.2,Other
328044,2014,Wyoming,Visits to dentist or dental clinic among adults aged >= 18 years,Crude Prevalence,63.1,Other
